4814.0000	2545.0000	4814.4934	2546.4644
4969.0000	1118.0000	4967.0451	1125.7559
4907.0000	423.0000	4912.4627	426.0798
4466.0000	1522.0000	4462.6964	1524.0323
4089.0000	2539.0000	4090.2784	2540.9400
4212.0000	1830.0000	4210.1975	1837.2748
4210.0000	1123.0000	4215.2352	1126.9652
4217.0000	450.0000	4220.6399	451.1494
4224.0000	5.0000	4230.4525	6.8398
3231.0000	2907.0000	3238.2350	2908.0803
3258.0000	2537.0000	3261.5599	2533.1685
3435.0000	1841.0000	3433.2135	1841.6642
3441.0000	1115.0000	3441.9592	1117.1318
3448.0000	429.0000	3453.0246	427.8700
3420.0000	13.0000	3423.7450	13.1182
2551.0000	2875.0000	2560.0344	2867.3896
2564.0000	2507.0000	2570.4439	2507.9608
1714.0000	2945.0000	1721.5916	2942.0193
1758.0000	2351.0000	1762.7711	2350.9264
898.0000	2945.0000	898.5714	2939.5520
853.0000	2518.0000	859.0942	2513.3590
879.0000	1904.0000	882.3940	1903.7725
878.0000	1152.0000	882.5824	1154.6270
872.0000	511.0000	872.8520	510.5663
840.0000	5.0000	842.2699	3.8717
466.0000	1594.0000	467.5227	1592.7595
18.0000	2476.0000	23.1374	2471.7070
38.0000	1881.0000	38.1888	1877.1929
25.0000	1198.0000	27.0479	1195.8281
18.0000	581.0000	24.9313	579.2187
2537.0000	822.0000	2547.1820	817.9666
3010.0000	826.0000	3013.4343	830.6590
3263.0000	838.0000	3271.6518	839.7656
3565.0000	869.0000	3570.2180	873.1296
3566.0000	1102.0000	3565.8380	1102.6573
3565.0000	1212.0000	3567.9558	1211.1493
3565.0000	1407.0000	3569.9430	1409.1970
3692.0000	1493.0000	3696.6411	1493.4963
3566.0000	1563.0000	3572.9861	1563.1622
3565.0000	1719.0000	3572.0232	1718.2487
3565.0000	1842.0000	3573.0079	1841.9534
3133.0000	1848.0000	3137.3274	1849.9244
2972.0000	1963.0000	2969.7574	1961.9988
2803.0000	1845.0000	2806.0122	1848.2133
2500.0000	1835.0000	2501.6851	1834.4096
2500.0000	1618.0000	2501.0682	1614.9382
2403.0000	1470.0000	2409.3405	1476.3541
2493.0000	1350.0000	2499.3487	1350.4399
2672.0000	1025.0000	2679.0845	1025.7035
3035.0000	1025.0000	3040.9218	1025.4607
1859.0000	1783.0000	1860.0459	1779.1006
1409.0000	1093.0000	1410.8754	1094.5426
2199.0000	1136.0000	2208.0834	1138.1753
