2.526014420000000100e+05	4.318265027999999933e+06	2.526120609999999870e+05	4.318296885999999940e+06
2.531642660000000033e+05	4.318918116999999620e+06	2.531908140000000130e+05	4.318912807000000030e+06
2.545607080000000133e+05	4.318180074000000022e+06	2.545872559999999939e+05	4.318222550999999978e+06
2.551713200000000070e+05	4.318169453999999911e+06	2.551872490000000107e+05	4.318164144999999553e+06
2.540562900000000081e+05	4.319364128999999724e+06	2.540828379999999888e+05	4.319321651999999769e+06
2.536952330000000075e+05	4.320096862999999896e+06	2.536686840000000084e+05	4.320070314000000246e+06
2.538279739999999874e+05	4.319119883999999613e+06	2.538385940000000119e+05	4.319088025999999605e+06
2.545819469999999856e+05	4.318652633999999613e+06	2.545978759999999893e+05	4.318668563000000082e+06
2.548845979999999981e+05	4.319321651999999769e+06	2.548845979999999981e+05	4.319321651999999769e+06
2.551171920000000100e+05	4.319057797000000253e+06	2.551702889999999898e+05	4.318999389999999665e+06
2.560888610000000044e+05	4.319535667000000365e+06	2.560888610000000044e+05	4.319567525000000373e+06
2.565614210000000021e+05	4.319986987999999896e+06	2.566304469999999856e+05	4.319955129999999888e+06
2.558286870000000054e+05	4.320565741999999620e+06	2.558711650000000081e+05	4.320533883999999613e+06
2.561791250000000000e+05	4.319163990000000224e+06	2.561791250000000000e+05	4.319163990000000224e+06
2.566994729999999981e+05	4.318532139999999665e+06	2.566463759999999893e+05	4.318510900999999605e+06
2.576923800000000047e+05	4.319902033999999985e+06	2.577189280000000144e+05	4.319891413999999873e+06
2.580539830000000075e+05	4.318601485999999568e+06	2.581070799999999872e+05	4.318606796000000089e+06
2.579955769999999902e+05	4.319047497999999672e+06	2.579955769999999902e+05	4.318994400999999605e+06
2.608256279999999970e+05	4.318957234000000171e+06	2.608946540000000095e+05	4.318994400999999605e+06
2.607459830000000075e+05	4.319265194000000134e+06	2.608150089999999909e+05	4.319281122999999672e+06
2.598008630000000121e+05	4.318723608000000007e+06	2.598645789999999979e+05	4.318723608000000007e+06
2.596521920000000100e+05	4.318792633999999613e+06	2.597265279999999912e+05	4.318819182000000030e+06
2.597424569999999949e+05	4.319127143000000156e+06	2.598061730000000098e+05	4.319105904000000097e+06
2.586592850000000035e+05	4.320396152999999933e+06	2.586486659999999974e+05	4.320332436999999918e+06
2.589991030000000028e+05	4.320274031000000425e+06	2.590415810000000056e+05	4.320226243999999948e+06
2.593813990000000049e+05	4.320178457000000402e+06	2.594132570000000123e+05	4.320151907999999821e+06
2.582610599999999977e+05	4.320443940000000410e+06	2.582769890000000014e+05	4.320396152999999933e+06
2.583194659999999858e+05	4.319254575000000186e+06	2.583353949999999895e+05	4.319217406999999657e+06
2.577778800000000047e+05	4.320056333999999799e+06	2.578044290000000037e+05	4.320061644000000320e+06
2.576610679999999993e+05	4.320072263000000268e+06	2.577035450000000128e+05	4.320066953999999911e+06
2.587336199999999953e+05	4.318442196000000462e+06	2.587495489999999991e+05	4.318420957000000402e+06
2.638862129999999888e+05	4.320509388000000268e+06	2.638596649999999790e+05	4.320477530000000261e+06
