5.753406800999999682e+00	5.510139977999999772e+00	1.637240680000000026e+01	3.736813998000000225e+01
5.207491140000000129e+00	5.962243774000000052e+00	3.175549114000000017e+01	6.522437739999999984e-01
5.482573539999999745e+00	5.243640759999999901e+00	3.203057353999999890e+01	4.772064076000000199e+01
5.285966319999999996e+00	5.557962700000000034e+00	2.121496631999999849e+01	2.489626990000000095e-01
5.710425125000000435e+00	5.277761547999999969e+00	3.225842512999999911e+01	-3.719923845000000284e+01
5.819191888999999840e+00	5.538447606000000079e+00	3.236819188999999852e+01	-2.101055239000000086e+01
5.701551108000000312e+00	5.988760078000000320e+00	2.632155111000000147e+01	-2.586923991999999828e+01
5.050271309000000208e+00	5.653404388000000225e+00	2.097927131000000145e+01	2.258240439000000066e+01
5.926396442999999792e+00	5.655601170999999816e+00	1.840179643999999826e+01	2.813000116999999989e+01
5.642559420000000436e+00	5.529763739999999927e+00	5.873955941999999908e+01	-5.287723625999999655e+01
5.531930753000000145e+00	5.687101433999999678e+00	5.531930753000000145e+00	3.754510143000000255e+01
5.398007613999999954e+00	5.404332368999999581e+00	7.442400761000000387e+01	-2.645366763000000176e+01
5.379690111999999580e+00	5.004079217000000135e+00	4.785769011000000006e+01	-2.685392077999999927e+01
5.985069797000000413e+00	5.451009581000000104e+00	4.057091979999999865e+01	2.819844957999999835e+01
5.090812778000000094e+00	5.151061582999999722e+00	-4.800618722000000105e+01	-1.608793842000000041e+01
5.789259423999999932e+00	5.298105791000000231e+00	3.233725942000000231e+01	-5.321894209999999958e+00
5.190306708999999685e+00	5.631559185999999606e+00	5.828730671000000285e+01	1.094155918999999955e+01
5.511126157999999720e+00	5.657740905999999903e+00	2.896772616000000156e+01	-4.743925909000000019e+01
5.580510677999999558e+00	5.012101058999999914e+00	7.460651067999999952e+01	4.217910106000000070e+01
5.949976801000000037e+00	5.490953913000000242e+00	7.497597679999999798e+01	2.141995391000000026e+01
5.140769936999999956e+00	5.835953659000000293e+00	6.885676994000000661e+01	3.021028366000000176e+01
5.163544785000000026e+00	5.008288389999999701e+00	7.949954477999999369e+01	3.155628838999999886e+01
5.280798808000000122e+00	5.838826982999999693e+00	6.899679881000000137e+01	-1.540017302000000043e+01
5.858899788999999636e+00	5.020173677999999917e+00	-4.760100211000000137e+00	-5.869582632000000189e+01
5.604952942999999799e+00	5.736369809000000153e+00	4.808295293999999842e+01	-4.205063018999999969e+01
5.387111224999999948e+00	5.635528529000000120e+00	3.724511122999999913e+01	-2.091347147000000106e+01
5.179099260000000093e+00	5.089304805000000265e+00	2.110809925999999948e+01	-4.269769519999999829e+01
5.474472152999999786e+00	5.142850317999999810e+00	2.140347214999999892e+01	-3.202514967999999840e+01
5.110394346999999726e+00	5.007860291000000075e+00	3.165939434999999946e+01	1.031786029000000049e+01
5.330998096000000075e+00	5.218024931999999616e+00	4.780799809999999894e+01	-9.097506800000000615e-02
