8.42355	28.07851
-14.03925	-22.46281
-2.80785	5.61571
-14.03925	-5.61571
-39.30992	30.88636
0.00000	0.00000
-2.80785	5.61570
-2.80785	-42.11777
-22.46281	14.03925
-11.23140	11.23141
0.00000	-2.80785
-14.03926	8.42355
5.61570	19.65496
0.00000	-11.23141
-2.80786	-11.23141
2.80785	-5.61570
-5.61570	-5.61570
-8.42356	2.80785
2.80785	-2.80785
-2.80785	5.61571
5.61570	14.03925
2.80785	-11.23141
0.00000	-2.80785
-11.23141	0.00000
-5.61570	8.42356
-11.23140	2.80785
-19.65496	8.42355
-8.42355	0.00000
-5.61570	5.61570
-14.03925	8.42355
-5.61570	2.80785
-8.42356	-8.42355
-22.46280	25.27066
-2.80785	14.03926
-5.61570	16.84711
8.42356	-16.84710
-8.42355	-14.03925
-5.61570	-19.65496
2.80785	8.42356
-16.84710	8.42355
16.84710	-2.80785
8.42355	22.46281
14.03926	5.61571
0.00000	28.07851
2.80785	25.27066
2.80785	8.42356
-16.84711	8.42355
-25.27066	-5.61571
2.80785	16.84711
8.42355	-2.80785
-8.42355	-8.42356
-11.23140	11.23141
-8.42355	16.84710
-8.42355	8.42356
-5.61571	5.61571
-2.80785	5.61571
-8.42355	0.00000
-2.80785	5.61571
-2.80785	11.23141
-2.80785	22.46280
-11.23140	0.00000
-11.23140	5.61570
2.80785	0.00000
2.80785	2.80785
0.00000	0.00000
-2.80785	25.27066
-2.80785	16.84710
14.03926	14.03926
-11.23140	11.23140
28.07851	-2.80785
0.00000	-2.80785
-5.61570	-19.65496
-2.80785	14.03925
-8.42355	14.03925
-8.42355	8.42355
-11.23140	5.61570
-5.61571	-5.61570
11.23140	5.61571
-8.42355	14.03925
-16.84710	5.61571
-14.03926	-2.80786
-5.61571	8.42356
-8.42355	2.80785
-14.03926	5.61570
8.42356	-14.03925
-2.80785	2.80785
-14.03925	25.27066
5.61571	2.80785
-14.03925	16.84711
-11.23140	11.23140
0.00000	-2.80785
-25.27066	14.03925
-11.23141	2.80785
-5.61570	-8.42355
-2.80785	16.84710
2.80785	-2.80785
14.03926	-2.80786
-11.23140	-5.61570
8.42355	2.80785
5.61570	8.42355
-11.23140	11.23141
2.80786	-14.03925
-8.42356	-5.61570
16.84710	-2.80786
-14.03925	11.23140
-11.23140	11.23140
-2.80785	8.42355
-2.80785	-42.11776
16.84711	-28.07850
-5.61571	-11.23141
19.65495	-39.30991
0.00000	8.42356
-14.03925	5.61570
-2.80785	2.80785
-2.80785	2.80785
0.00000	2.80785
-5.61570	0.00000
22.46281	-14.03925
-11.23140	8.42355
-19.65496	8.42356
-2.80785	0.00000
-5.61570	-19.65496
-2.80786	-19.65496
0.00000	-2.80785
-2.80785	25.27065
14.03925	-2.80785
-14.03926	8.42355
-8.42355	2.80785
5.61570	0.00000
-5.61571	2.80785
-11.23141	0.00000
22.46281	-2.80785
-2.80785	2.80785
-5.61571	5.61571
-2.80785	8.42355
22.46281	-22.46281
0.00000	5.61571
2.80785	0.00000
5.61570	2.80785
2.80785	11.23141
8.42355	8.42355
2.80785	-2.80785
2.24628	-15.72397
0.00000	11.23140
-33.69421	33.69422
10.78215	23.36132
1.79702	-5.39107
-25.15835	-21.56429
-1.79702	10.78215
3.59404	3.59405
3.59405	-1.79702
5.39107	16.17322
10.78214	14.37620
-19.76727	-1.79702
-5.39108	12.57917
-8.98512	-1.79702
-3.59405	1.79703
-5.39107	10.78215
-17.25144	10.06334
-1.43762	12.93858
4.31286	4.31285
17.25143	5.75048
33.06525	33.06525
-2.87524	-21.56430
-11.50096	5.75047
20.12667	1.43762
0.00000	5.75048
4.31286	-10.06334
0.00000	0.00000
30.19001	-10.06334
48.87907	27.31478
37.37812	-12.93858
15.81382	-20.12667
-11.50096	40.25335
20.12668	-23.00192
33.06525	-21.56429
27.31477	-5.75048
18.68906	-2.87524
23.00191	2.87524
-4.31286	7.18810
18.68906	-5.75048
2.87524	15.81382
20.12668	-27.31478
2.87524	-20.12668
-2.87524	-4.31286
-7.18810	0.00000
5.75048	15.81382
4.31286	8.62572
7.18810	-15.81382
5.75048	5.75048
12.93857	-15.81382
10.06334	0.00000
21.56430	21.56430
-4.31286	-2.87524
17.25144	5.75048
15.81382	-5.75047
-8.62572	23.00192
20.12668	-2.87523
24.43953	-17.25144
-8.62572	-7.18810
-1.43762	-2.87524
-7.18810	21.56430
4.31286	-4.31285
23.00192	-7.18809
15.81382	33.06525
7.18810	-1.43761
31.62763	-14.37619
28.75240	-11.50096
8.62572	-7.18809
7.18810	-5.75048
7.18810	-8.62572
28.75239	-40.25335
-8.62572	-18.68906
17.25144	-25.87715
-2.87524	2.87524
34.50287	-23.00191
0.00000	-12.93857
2.87524	-17.25144
2.87524	-23.00191
14.37620	-10.06334
2.87524	-18.68905
12.93858	1.43762
23.00191	27.31477
21.56429	-15.81381
-39.61633	-45.11860
-25.31043	-41.81724
-17.60726	-49.52042
18.70771	-31.91315
30.81270	-28.61179
14.30589	18.70772
4.40181	3.30136
18.70771	4.40181
37.41542	-3.30136
11.00454	-18.70771
-8.80363	-7.70317
12.10499	-19.80816
-7.70317	-15.40635
-1.10045	-16.50680
11.00454	-5.50226
-4.40181	8.80363
-9.90408	-2.20091
-23.10953	-25.31044
-9.90408	-20.90862
11.00454	-19.80816
4.40181	-13.20544
-4.40182	-8.80363
15.40635	5.50226
24.20998	-22.00907
9.90408	-12.10499
0.00000	-15.40635
0.00000	-9.90408
-2.20091	13.20544
-14.30590	-2.20090
-14.30589	0.00000
13.20544	-5.50227
15.40635	-5.50227
12.10499	0.00000
-3.30136	-9.90408
1.10045	-3.30136
-4.40181	-3.30136
-4.40181	-3.30136
17.60726	5.50226
7.70318	-5.50227
8.59649	0.00000
9.67105	-12.89473
-1.07456	-4.29825
17.79137	16.74481
39.76894	3.13965
14.65172	-15.69826
9.41896	-18.83792
16.74482	-4.18621
15.69827	-1.04656
25.11723	3.13966
4.18620	-4.18620
13.60517	0.00000
-1.04655	-5.23276
-3.13966	2.09310
26.16378	-10.46551
28.25687	-42.90859
0.00000	-5.23276
11.51206	-6.27931
-5.23275	-12.55861
1.04655	-16.74482
-4.18621	10.46551
14.65171	-12.55861
11.51206	-14.65171
3.13965	-4.18620
-2.09310	0.00000
15.69826	14.65171
25.11723	5.23276
10.04689	-19.25654
8.37240	-10.88413
13.39585	-21.76826
-5.86069	-7.53517
5.86069	4.18621
13.39586	0.00000
10.04689	1.67449
14.23310	20.93102
23.44274	14.23309
4.18620	-4.18621
0.83724	8.37240
9.20965	1.67448
5.86069	-9.20965
-41.02480	20.09378
-10.88413	0.00000
26.79171	-8.37241
38.51308	20.93102
7.53516	16.74481
-18.41930	-12.55861
20.93102	-2.51173
14.23309	6.69792
18.41930	3.34896
-0.83724	9.20965
-0.83724	-0.83724
2.51172	-0.83724
8.37241	15.07033
12.55861	0.00000
2.51173	5.86068
15.90757	-5.02344
29.30343	11.72137
-6.69792	-5.02344
-20.93102	5.86068
3.34896	0.00000
-5.86068	-15.07034
-6.69793	-12.55861
0.83724	-4.18621
-15.90758	-2.51172
-0.83724	5.02344
-1.67448	9.20965
-5.86069	-1.67448
11.72137	-1.67449
6.69793	-9.20965
20.09378	1.67448
0.83725	-3.34896
10.88413	-0.83724
-5.86068	4.18620
8.37240	18.41930
-7.53517	-9.20965
14.23309	-10.04689
0.00000	21.76826
24.27998	11.72137
10.88413	-0.83724
13.39586	7.53517
-20.93102	4.18621
-11.72138	3.34896
-25.11722	3.34896
-11.72137	1.67448
-8.37241	4.18621
2.51172	3.34896
0.00000	5.86069
5.86069	14.23310
11.72137	11.72137
-1.67448	16.74482
-6.69793	1.67448
12.55861	6.69793
7.53517	2.51172
9.20965	-0.83724
14.23310	-18.41930
-12.55861	13.39586
0.00000	5.86069
-26.79170	-1.67448
-5.02345	-7.53517
-3.34897	-9.20965
28.46619	-0.83724
23.44275	-7.53516
20.09378	10.04689
40.18756	-1.67448
22.60550	5.02344
0.00000	0.83725
29.30343	2.51173
29.30343	-8.37240
13.39585	-2.51172
13.39585	-5.02345
6.69793	12.55861
4.18620	3.34897
21.76826	15.07033
30.97791	6.69792
15.90758	-0.83724
0.00000	-0.83725
15.07034	0.83724
20.48985	8.78136
19.02629	-19.02629
17.56273	-16.09916
33.66189	-5.85424
7.31781	11.70848
7.31781	-2.92712
0.00000	11.70849
0.00000	-4.39068
10.24492	-7.31781
-1.46356	-5.85424
4.39068	-14.63560
-1.46356	11.70848
11.70849	5.85424
8.78137	-11.70848
-11.70848	4.39068
-2.92713	24.88053
-8.78136	8.78137
-8.78136	2.92713
-21.95341	-4.39068
-10.24493	23.41697
10.24492	4.39068
-23.41697	35.12546
4.39068	-5.85424
-40.97970	-11.70849
4.39069	11.70849
0.00000	11.70848
11.70848	24.88053
4.39068	8.78136
11.70849	32.19833
24.88053	17.56273
1.46356	-7.31780
-1.46356	17.56273
-10.24492	-27.80765
-13.17205	-10.24493
2.92712	1.46356
-1.46356	21.95341
-8.78137	32.19833
2.92713	-4.39068
2.92712	-7.31780
10.24493	-13.17204
11.70848	-11.70848
17.56273	10.24492
30.73477	10.24492
8.78136	0.00000
1.46356	0.00000
17.56272	5.85424
29.27121	36.58901
30.73477	-5.85424
17.56273	-5.85425
13.17205	4.39068
14.63560	-4.39068
-11.70849	4.39069
21.95341	-11.70849
24.88053	0.00000
-13.17205	-2.92712
-5.85425	-4.39068
-2.92712	-2.92712
-10.24492	4.39068
2.92712	-4.39068
10.24493	38.05257
27.80765	38.05258
-10.24493	7.31780
26.34410	10.24492
-1.46356	-4.39068
24.88054	4.39068
27.80765	5.85424
17.56273	7.31780
24.88053	7.31780
-16.09917	16.09917
-16.09916	-33.66190
-1.46356	-13.17204
-2.92713	-27.80765
19.02629	5.85425
35.12546	2.92712
-24.88053	-27.80765
27.80765	5.85424
1.46356	1.46356
0.00000	-5.85424
16.86022	-3.74672
-11.24015	-2.81003
-9.36678	-8.43011
7.49343	-3.74671
14.05019	-18.73358
1.87336	-10.30347
21.79128	-8.71651
6.53739	-2.17912
17.43303	2.17913
4.35825	10.89564
15.25390	-21.79127
13.07476	-13.07477
2.17913	-19.61215
2.17913	-26.14953
17.43303	-17.43302
19.61215	-34.86604
-8.71651	-84.98598
39.22429	-34.86604
37.04517	-15.25389
28.32866	2.17913
-4.35826	10.89564
6.53739	-17.43302
6.53739	-4.35825
17.43302	-19.61215
13.07477	0.00000
10.89563	0.00000
19.61215	2.17912
26.14953	13.07477
10.89564	-15.25389
30.50778	-10.89564
-13.07477	-30.50779
2.17913	-19.61215
13.07476	-17.43302
-19.61215	4.35825
4.35826	-39.22429
13.07477	-2.17912
-34.86604	-8.71652
15.25390	-6.53739
0.00000	23.97041
-17.43302	-23.97040
6.53738	2.17912
8.71651	-2.17912
