0.0000	34.0000
6.0777	34.4683
12.3127	33.8289
18.5000	32.0429
24.4259	29.1097
29.8757	25.0687
34.6410	20.0000
38.5274	14.0228
41.3619	7.2932
43.0000	0.0000
43.3315	-7.6405
42.2862	-15.3909
39.8372	-23.0000
36.0041	-30.2110
30.8538	-36.7701
24.5000	-42.4352
17.1010	-46.9846
8.8561	-50.2252
0.0000	-52.0000
-5.9040	-33.4835
-11.9707	-32.8892
-18.0000	-31.1769
-23.7831	-28.3436
-29.1097	-24.4259
-33.7750	-19.5000
-37.5877	-13.6808
-40.3771	-7.1196
-42.0000	0.0000
-42.3467	7.4669
-41.3465	15.0489
-38.9711	22.5000
-35.2380	29.5682
-30.2110	36.0041
-24.0000	41.5692
-16.7590	46.0449
