12.8050	0.7492	13.3133	3.4685
3.7370	15.7753	14.2770	4.3554
1.3808	2.5398	13.4755	6.2806
20.8574	3.9033	9.2662	5.2552
1.5776	4.0128	9.7577	4.5174
0.4632	2.3254	1.6111	0.9268
3.2103	3.9204	0.4144	5.5017
21.7328	4.7059	0.1404	7.6079
3.9726	1.5404	0.3568	1.1889
0.1531	1.2616	0.3442	3.3637
4.2545	4.2279	0.7854	1.0047
4.2097	2.2757	1.4303	6.5293
0.4480	3.6242	1.0790	5.0792
0.9594	1.3820	0.4231	5.3998
7.5796	9.7342	1.5140	4.1898
3.2999	3.8143	0.9510	7.7173
0.8574	0.9045	13.4369	6.1501
14.1861	4.6634	8.8228	5.1198
0.4538	0.0418	8.1857	8.6518
21.6890	0.5196	13.1171	3.5918
