0.379	4.308	0.795	0.246
0.167	4.347	0.308	0.216
-0.471	4.430	0.456	0.138
1.083	5.483	0.245	0.832
-0.170	3.438	0.079	0.347
-0.839	4.036	0.435	0.654
0.997	3.127	0.847	0.036
2.400	4.033	0.726	0.993
1.324	4.077	0.075	0.967
0.097	2.560	0.074	0.219
2.283	3.232	0.796	0.812
1.427	2.099	0.726	0.669
1.094	2.246	0.698	0.526
0.923	2.318	0.233	0.308
2.859	2.381	0.834	0.392
1.573	2.033	0.914	0.273
1.464	1.604	0.831	0.614
2.096	1.235	0.309	0.266
1.400	1.344	0.488	0.055
1.597	2.295	0.590	0.396
1.503	2.561	0.572	0.472
1.006	2.130	0.541	0.551
-0.253	1.130	0.038	0.740
0.686	1.860	0.202	0.591
1.791	1.742	0.343	0.394
0.566	0.717	0.694	0.388
0.966	1.224	0.309	0.485
1.428	1.528	0.907	0.319
-0.361	3.419	0.192	0.790
-0.348	3.303	0.061	0.914
2.284	1.735	0.599	0.177
0.808	2.632	0.969	0.783
-0.712	2.393	0.264	0.394
-0.043	1.549	0.279	0.330
0.226	2.322	0.084	0.874
-0.615	2.726	0.348	0.467
-0.207	1.933	0.422	0.894
1.572	1.121	0.427	0.324
-0.850	1.505	0.241	0.566
-1.314	0.752	0.233	0.593
0.712	1.048	0.574	0.710
-0.637	1.863	0.770	0.504
-0.695	2.476	0.457	0.508
0.244	2.368	0.992	0.580
-2.204	2.399	0.330	0.580
-1.998	2.547	0.281	0.408
0.384	4.538	0.547	0.737
0.420	4.274	0.758	0.153
-0.273	5.560	0.420	0.339
1.524	5.132	0.513	0.472
0.662	3.225	0.198	0.155
-0.354	2.090	0.459	0.689
0.695	2.173	0.353	0.493
3.099	1.571	0.763	0.232
2.130	1.286	0.320	0.617
1.233	0.244	0.929	0.404
2.073	0.361	0.204	0.072
3.130	0.225	0.847	0.106
2.418	0.145	0.761	0.556
2.120	0.669	0.768	0.430
3.448	1.088	0.671	0.420
2.870	0.750	0.969	0.551
2.178	-0.668	0.554	0.683
2.783	-0.182	0.544	0.650
1.581	-0.049	0.418	0.352
0.996	0.264	0.358	0.645
0.843	-0.679	0.011	0.392
-0.338	0.190	0.625	0.630
-0.575	-0.448	0.384	0.512
1.209	-0.923	0.764	0.488
0.294	-0.615	0.265	0.606
-0.272	-0.190	0.624	0.761
1.191	-0.437	0.443	0.805
0.946	-0.727	0.853	0.024
0.290	-0.076	0.742	0.165
-0.166	0.784	0.152	0.965
1.286	0.615	0.009	0.447
2.375	1.683	0.603	0.136
0.368	2.459	0.332	0.851
-0.211	0.929	0.049	0.401
-1.102	0.641	0.154	0.112
0.036	0.404	0.947	0.216
0.673	1.238	0.680	0.590
-0.388	2.548	0.694	1.000
-2.723	0.042	0.275	0.153
-0.535	-0.514	0.850	0.648
-0.729	1.154	0.490	0.916
-2.170	1.165	0.785	0.266
-0.721	0.839	0.190	0.301
0.153	0.043	0.870	0.335
-2.786	1.783	0.105	0.414
-1.172	0.122	0.496	0.394
1.808	5.232	0.847	0.082
1.167	6.271	0.422	0.951
0.027	5.434	0.788	0.753
1.169	4.464	0.776	0.364
2.717	3.380	0.271	0.981
0.943	1.781	0.193	0.301
0.258	0.453	0.654	0.303
1.725	-0.317	0.337	0.074
1.719	0.541	0.516	0.372
0.935	0.300	0.548	0.120
0.084	-2.044	0.224	0.066
-0.135	-0.860	0.760	0.430
-0.384	0.175	0.496	0.835
2.100	0.032	0.936	0.683
2.038	-1.063	0.890	0.388
1.771	-0.482	0.919	0.919
0.545	-0.616	0.308	0.295
1.403	-1.894	0.762	0.087
0.804	-1.177	0.528	0.094
0.159	-2.051	0.219	0.050
1.906	-0.626	0.352	0.916
0.467	-2.862	0.209	0.389
-0.161	-1.569	0.346	0.522
0.729	-1.531	0.302	0.681
2.869	-2.278	0.448	0.125
1.124	-1.209	0.288	0.293
1.591	-0.213	0.950	0.879
2.131	1.235	0.995	0.738
0.432	0.083	0.502	0.555
0.643	0.942	0.028	0.254
2.144	3.287	0.543	0.170
2.172	2.758	0.467	0.531
0.187	1.344	0.608	0.286
2.434	2.911	0.990	0.074
3.955	-0.693	0.159	0.832
-0.779	2.082	0.479	0.344
-0.355	3.977	0.277	0.269
0.590	2.390	0.299	0.323
-1.497	2.330	0.178	0.502
-2.407	0.287	0.324	0.388
-1.676	1.696	0.300	0.948
-1.569	1.337	0.933	0.289
-1.473	1.420	0.114	0.062
-0.542	2.464	0.890	0.076
-2.117	2.565	0.891	0.327
-1.683	1.705	0.791	0.707
0.319	3.806	0.427	0.016
0.757	4.625	0.560	0.475
-1.005	4.750	0.063	0.399
2.122	3.996	0.856	0.117
1.903	3.288	0.704	0.569
0.537	3.085	0.813	0.235
0.293	1.156	0.436	0.396
1.971	1.371	0.620	0.912
0.863	2.257	0.787	0.628
-0.465	1.112	0.125	0.242
0.685	0.482	0.061	0.493
-0.353	-0.243	0.859	0.167
1.183	-0.220	0.200	0.012
1.240	0.771	0.013	0.823
1.845	0.171	0.463	0.403
-1.666	0.641	0.528	0.921
1.578	-1.498	0.688	0.004
1.860	-1.937	0.406	0.135
1.582	-0.900	0.764	0.882
1.023	1.643	0.379	0.405
1.977	1.189	0.469	0.812
1.129	-0.944	0.098	0.678
0.735	-1.984	0.899	0.068
1.407	-0.485	0.847	0.897
2.820	-0.729	0.135	0.755
1.468	-0.954	0.119	0.869
0.682	-0.928	0.058	0.355
1.622	0.814	0.353	0.407
0.977	1.723	0.573	0.416
2.221	1.891	0.993	0.524
2.892	2.069	0.149	0.723
3.048	1.375	0.251	0.209
2.181	1.794	0.729	0.468
1.703	0.712	0.138	0.416
2.203	2.194	0.773	0.698
1.004	2.070	0.329	0.263
0.544	1.822	0.735	0.445
0.774	1.413	0.331	0.456
-1.084	1.320	0.448	0.652
-0.652	1.399	0.776	0.772
0.640	1.698	0.834	0.811
-0.659	2.717	0.590	0.810
-0.306	2.116	0.429	0.789
-0.512	1.412	0.128	0.075
-0.963	1.757	0.673	0.190
-0.483	1.369	0.669	0.372
0.498	4.259	0.313	0.220
-0.579	4.218	0.131	0.098
-0.485	3.979	0.291	0.509
0.412	3.277	0.414	0.738
2.327	2.232	0.745	0.484
0.736	0.989	0.751	0.440
-0.570	1.666	0.030	0.827
0.893	1.140	0.079	0.401
-0.331	0.680	0.091	0.521
0.262	-0.098	0.460	0.093
-0.231	0.367	0.182	0.128
-0.994	0.896	0.464	0.076
-0.318	1.573	0.826	0.634
1.351	1.604	0.740	0.696
1.801	0.388	0.927	0.680
-1.668	-0.038	0.004	0.743
-0.094	0.715	0.523	0.986
1.153	0.350	0.096	0.843
0.366	0.041	0.564	0.423
0.032	0.654	0.196	0.646
1.000	0.117	0.860	0.999
-0.656	0.441	0.179	0.693
-1.302	0.009	0.159	0.210
-0.020	-1.237	0.607	0.135
0.390	-0.851	0.192	0.032
-0.465	0.173	0.303	0.845
0.800	0.344	0.143	0.557
1.631	0.333	0.909	0.326
0.818	0.124	0.792	0.427
1.315	0.477	0.555	0.970
0.839	0.225	0.224	0.278
1.226	1.542	0.446	0.396
1.212	0.865	0.978	0.388
2.035	0.371	0.697	0.595
1.597	0.939	0.435	0.903
-0.741	-0.606	0.013	0.257
1.146	0.618	0.765	0.052
0.735	0.762	0.659	0.276
-0.942	0.225	0.338	0.498
-1.021	1.087	0.905	1.000
0.090	0.765	0.021	0.219
-0.320	1.224	0.986	0.457
-0.005	0.902	0.987	0.146
0.091	2.171	0.438	0.365
-0.167	0.433	0.327	0.017
-0.466	-0.203	0.214	0.321
0.665	4.208	0.767	0.329
0.484	4.704	0.542	0.765
0.481	3.817	0.395	0.688
1.053	2.429	0.473	0.980
1.889	-0.486	0.806	0.106
1.128	1.987	0.770	0.608
1.162	0.858	0.960	0.929
2.103	-0.022	0.637	0.060
2.131	0.865	0.260	0.938
0.940	1.474	0.764	0.986
0.813	-0.944	0.204	0.558
-0.468	-0.319	0.629	0.982
-0.366	-0.098	0.466	0.723
1.072	-0.363	0.890	0.989
2.476	-0.381	0.849	0.092
-0.076	-0.478	0.073	0.514
0.789	-0.339	0.464	0.863
2.502	-0.883	0.813	0.680
0.964	-0.424	0.720	0.889
1.701	-0.156	0.712	0.107
1.016	-0.545	0.383	0.748
0.384	-1.327	0.787	0.475
-0.524	-0.970	0.705	0.602
1.462	-1.814	0.387	0.219
1.358	-1.333	0.328	0.021
-0.037	-1.366	0.688	0.007
-0.325	-0.752	0.486	0.781
0.481	0.361	0.767	0.894
-0.045	-0.964	0.327	0.299
1.066	0.567	0.723	0.291
1.229	1.673	0.191	0.597
1.483	0.114	0.351	0.108
-1.099	-0.573	0.045	0.310
1.019	0.312	0.318	0.236
0.304	-1.302	0.730	0.242
-0.241	-0.404	0.720	0.129
-0.809	2.160	0.006	0.704
-0.886	1.397	0.065	0.771
-2.241	1.287	0.746	0.599
-1.453	-0.126	0.750	0.447
-1.092	-0.211	0.287	0.263
-3.488	2.213	0.545	0.845
-1.203	3.061	0.545	0.385
-1.394	3.163	0.110	0.547
-2.520	2.580	0.230	0.943
-1.336	2.213	0.629	0.317
0.461	4.720	0.930	0.711
0.544	4.375	0.929	0.156
0.414	4.686	0.844	0.077
0.084	4.781	0.280	0.742
0.493	2.155	0.656	0.047
-1.111	2.871	0.367	0.042
0.639	4.749	0.732	0.411
0.237	3.233	0.216	0.455
-0.946	2.826	0.389	0.067
-1.348	2.795	0.062	0.266
1.603	2.514	0.609	0.247
-1.381	0.568	0.292	0.909
-0.529	0.429	0.220	0.481
-0.318	1.988	0.035	0.290
2.051	3.314	0.880	0.787
0.553	2.439	0.358	0.532
2.188	1.910	0.969	0.623
0.698	1.062	0.905	0.925
-1.717	2.066	0.854	0.327
-0.090	2.983	0.036	0.236
0.353	1.545	0.026	0.138
0.008	2.171	0.487	0.964
-1.288	1.894	0.366	0.826
-0.001	2.619	0.928	0.242
-0.263	1.875	0.752	0.668
0.169	1.433	0.910	0.616
1.371	2.041	0.697	0.345
0.538	2.094	0.320	0.688
-1.970	2.724	0.207	0.356
-0.712	2.962	0.971	0.515
1.733	2.487	0.982	0.651
-0.002	2.033	0.412	0.407
0.269	2.391	0.529	0.945
-0.051	1.777	0.985	0.601
-2.299	1.839	0.732	0.211
-1.692	2.821	0.395	0.934
-0.514	2.170	0.118	0.604
-0.249	1.726	0.919	0.370
-2.497	1.976	0.327	0.909
-2.840	1.210	0.420	0.653
-1.534	1.667	0.361	0.621
-2.012	2.525	0.198	0.079
-1.586	2.515	0.540	0.339
0.728	2.707	0.679	0.702
-1.855	2.820	0.962	0.574
-3.367	2.025	0.196	0.208
1.084	3.867	0.451	0.659
0.155	4.198	0.137	0.820
0.228	4.051	0.816	0.923
0.528	2.037	0.412	0.069
1.881	2.316	0.381	0.439
0.453	2.460	0.459	0.812
0.632	2.321	0.413	0.763
1.406	2.297	0.213	0.790
0.731	1.083	0.044	0.126
1.492	0.858	0.441	0.451
2.348	1.120	0.683	0.844
0.504	0.800	0.414	0.813
1.537	1.084	0.923	0.577
0.992	0.666	0.253	0.299
3.074	1.094	0.601	0.788
2.932	0.266	0.865	0.470
1.438	0.503	0.127	0.607
1.122	1.090	0.246	0.854
1.241	0.966	0.080	0.230
0.882	0.678	0.307	0.382
1.478	0.683	0.439	0.907
1.519	0.476	0.936	0.660
-1.743	1.820	0.099	0.803
0.503	1.153	0.820	0.637
2.206	0.836	0.599	0.631
-0.544	2.062	0.214	0.786
0.029	1.960	0.173	0.524
0.087	1.442	0.417	0.626
-2.019	0.886	0.207	0.729
-0.713	1.123	0.698	0.976
1.988	0.333	0.575	0.048
2.035	1.598	0.977	0.503
0.760	1.128	0.648	0.213
0.340	0.496	0.644	0.561
-1.580	0.880	0.089	0.834
-0.295	0.117	0.710	0.391
0.188	0.346	0.259	0.191
0.482	1.289	0.668	0.114
-2.588	0.826	0.104	0.550
-2.677	1.012	0.510	0.545
0.510	1.431	0.953	0.486
-2.017	1.761	0.061	0.765
-1.948	1.041	0.356	0.625
0.016	1.453	0.985	0.288
-0.673	1.240	0.892	0.465
-1.870	0.755	0.791	0.799
0.696	4.239	0.490	0.921
0.241	3.167	0.581	0.529
-0.174	2.446	0.032	0.458
1.133	1.726	0.735	0.229
2.581	-0.047	0.230	0.047
1.259	1.623	0.782	0.156
1.980	2.064	0.869	0.897
2.496	1.606	0.781	0.560
1.984	1.471	0.395	0.805
0.470	0.517	0.067	0.720
1.855	-1.720	0.548	0.064
1.339	-1.258	0.568	0.426
1.834	-1.522	0.788	0.312
1.674	-0.732	0.564	0.542
2.540	-1.424	0.555	0.081
1.386	-1.227	0.897	0.267
1.290	-1.401	0.347	0.113
1.244	-1.217	0.446	0.427
1.443	-1.233	0.861	0.501
0.726	-0.135	0.479	0.679
1.919	-0.246	0.297	0.189
1.332	0.967	0.136	0.952
1.212	0.775	0.991	0.879
1.302	0.980	0.457	0.635
3.235	1.875	0.355	0.421
2.035	1.175	0.481	0.210
1.383	0.404	0.115	0.369
1.011	2.103	0.558	0.778
1.585	0.737	0.598	0.882
0.954	0.505	0.462	0.150
2.097	2.502	0.880	0.288
4.047	0.408	0.847	0.045
1.521	0.200	0.467	0.736
1.646	0.132	0.557	0.048
1.883	-0.888	0.211	0.468
0.378	0.997	0.150	0.252
1.273	2.586	0.030	0.902
2.548	1.423	0.771	0.500
0.986	1.819	0.535	0.865
0.058	0.153	0.823	0.678
2.739	1.621	0.669	0.978
1.449	1.357	0.565	0.663
0.580	3.193	0.550	0.509
0.549	3.716	0.564	0.742
-0.114	2.977	0.237	0.463
0.203	2.362	0.620	0.098
0.689	4.324	0.630	0.967
-0.067	3.598	0.030	0.761
0.719	3.927	0.142	0.740
1.182	2.441	0.081	0.155
1.812	1.085	0.778	0.979
-0.036	2.753	0.084	0.986
0.717	2.938	0.862	0.291
1.777	2.060	0.099	0.764
1.728	0.828	0.496	0.472
0.729	0.067	0.333	0.901
0.951	-2.663	0.092	0.131
-0.424	-2.938	0.583	0.875
1.067	-3.871	0.550	0.253
1.702	-2.910	0.420	0.745
2.097	-2.106	0.780	0.189
1.098	-1.849	0.897	0.615
-0.125	-3.209	0.700	0.405
1.168	-3.737	0.169	0.378
0.618	-3.662	0.295	0.142
1.241	-2.785	0.922	0.000
1.300	-2.412	0.377	0.263
1.880	0.126	0.531	0.821
-0.268	0.206	0.309	0.530
2.080	1.033	0.852	0.498
1.840	1.094	0.477	0.010
0.675	0.724	0.798	0.009
-0.470	0.616	0.559	0.000
0.156	0.825	0.170	0.430
-0.352	1.555	0.947	0.069
0.832	1.969	0.657	0.024
1.403	1.957	0.614	0.443
1.619	1.377	0.886	0.623
-0.430	-0.493	0.663	0.062
0.213	0.802	0.471	0.767
0.412	-0.663	0.586	0.273
0.349	1.779	0.938	0.464
0.067	1.184	0.252	0.420
-0.273	0.798	0.178	0.864
-3.037	1.142	0.049	0.676
-0.208	0.161	0.944	0.816
-0.337	0.313	0.250	0.109
-0.731	2.275	0.101	0.081
-1.446	3.759	0.641	0.884
0.801	2.732	0.884	0.608
-1.493	2.586	0.826	0.231
-2.351	2.635	0.553	0.080
0.050	4.218	0.698	0.191
0.816	3.987	0.950	0.680
-0.518	3.749	0.392	0.362
0.967	3.195	0.913	0.508
2.004	2.644	0.656	0.498
0.353	1.668	0.201	0.712
0.731	2.356	0.844	0.710
1.077	1.799	0.356	0.713
-0.178	1.256	0.787	0.979
0.656	-0.433	0.768	0.741
1.185	-1.822	0.703	0.252
-0.488	-3.143	0.707	0.970
-0.958	-2.400	0.281	0.023
-0.128	-2.234	0.307	0.040
0.520	-1.883	0.871	0.611
3.877	-3.049	0.334	0.218
1.210	-3.525	0.503	0.760
-0.834	-2.198	0.323	0.136
-2.338	-1.498	0.034	0.095
0.212	-1.162	0.830	0.352
1.021	0.296	0.164	0.951
0.801	0.487	0.990	0.972
-0.681	0.693	0.623	0.797
0.218	0.756	0.448	0.971
1.670	0.712	0.045	0.688
-0.167	1.238	0.103	0.513
1.138	1.795	0.184	0.991
0.804	0.514	0.346	0.330
0.799	1.761	0.856	0.437
-0.155	1.747	0.248	0.762
1.040	0.970	0.498	0.286
1.727	1.571	0.601	0.448
0.125	1.751	0.274	0.777
0.180	0.804	0.196	0.860
0.705	1.135	0.516	0.971
-0.830	1.097	0.816	0.522
-0.058	-0.270	0.025	0.146
-0.283	0.502	0.075	0.328
-0.834	0.439	0.650	0.755
-1.772	1.457	0.307	0.942
0.146	0.993	0.620	0.439
-0.384	0.690	0.516	0.596
-0.088	0.669	0.468	0.396
-0.619	0.791	0.012	0.188
-1.077	1.883	0.469	0.619
-1.718	1.325	0.185	0.811
-0.188	3.236	0.568	0.379
-0.771	3.341	0.331	0.574
-1.159	2.572	0.109	0.765
0.347	1.449	0.661	0.963
2.092	0.757	0.912	0.962
-0.122	0.644	0.744	0.927
-0.358	0.322	0.664	0.795
0.509	-0.371	0.266	0.363
-0.655	-0.544	0.718	0.419
0.490	-0.441	0.489	0.883
0.343	-2.512	0.539	0.582
-0.623	-3.650	0.649	0.944
-0.487	-2.933	0.190	0.721
0.783	-2.976	0.966	0.529
1.262	-3.342	0.040	0.224
-2.260	-5.176	0.275	0.007
1.307	-2.802	0.516	0.013
0.739	-2.614	0.504	0.181
-1.400	-1.899	0.300	0.675
0.197	-1.773	0.233	0.482
1.633	-1.958	0.694	0.038
-0.457	-1.276	0.010	0.479
-1.659	-0.230	0.012	0.335
-0.115	-0.042	0.522	0.813
-1.034	0.488	0.309	0.783
-1.156	0.474	0.152	0.919
0.287	-0.135	0.521	0.451
-0.862	0.275	0.067	0.350
-1.053	0.754	0.722	0.859
-0.302	1.106	0.978	0.921
0.989	0.575	0.895	0.331
1.165	0.438	0.756	0.035
0.243	0.098	0.630	0.054
0.313	1.004	0.496	0.980
-0.109	-1.548	0.830	0.008
-2.047	0.514	0.287	0.699
0.101	0.231	0.521	0.518
1.055	0.843	0.940	0.630
-0.601	-0.476	0.600	0.170
-2.031	-1.138	0.146	0.438
-0.049	-0.890	0.934	0.597
-0.712	-1.920	0.627	0.006
-0.268	1.172	0.735	0.249
-1.340	2.207	0.098	0.384
-2.736	1.749	0.848	0.174
-2.606	2.093	0.643	0.149
-2.230	5.261	0.592	0.233
-0.607	5.237	0.891	0.640
-0.866	5.291	0.277	0.655
0.012	4.665	0.871	0.769
0.022	2.759	0.778	0.783
-0.585	2.514	0.917	0.658
0.734	2.913	0.631	0.368
0.845	2.635	0.208	0.480
1.011	1.214	0.091	0.659
-0.300	-0.860	0.446	0.174
1.505	-3.268	0.598	0.257
0.280	-2.914	0.099	0.101
1.050	-3.141	0.495	0.634
1.390	-3.055	0.260	0.631
1.835	-3.076	0.431	0.590
0.870	-3.369	0.561	0.447
1.158	-3.354	0.255	0.832
1.321	-2.623	0.623	0.473
